"Participant.ID","Country","AgeMatchGroup","ChiSquare","DF","Pval","Speed","Motion.status","N.obs"
"025TT","U.S.",25,682363230.462431,100,0,46,"Moving",20689097
"025TT","U.S.",25,682363230.462431,100,0,46,"Stationary",38203164
"025TT","U.S.",25,682363230.462431,100,0,47,"Moving",23213753
"025TT","U.S.",25,682363230.462431,100,0,47,"Stationary",36491157
"025TT","U.S.",25,682363230.462431,100,0,48,"Moving",22974459
"025TT","U.S.",25,682363230.462431,100,0,48,"Stationary",34225197
"025TT","U.S.",25,682363230.462431,100,0,49,"Moving",22171498
"025TT","U.S.",25,682363230.462431,100,0,49,"Stationary",34467679
"025TT","U.S.",25,682363230.462431,100,0,50,"Moving",23416095
"025TT","U.S.",25,682363230.462431,100,0,50,"Stationary",31584226
"025TT","U.S.",25,682363230.462431,100,0,51,"Moving",20271897
"025TT","U.S.",25,682363230.462431,100,0,51,"Stationary",33279356
"025TT","U.S.",25,682363230.462431,100,0,52,"Moving",19326939
"025TT","U.S.",25,682363230.462431,100,0,52,"Stationary",30174118
"025TT","U.S.",25,682363230.462431,100,0,53,"Moving",16522610
"025TT","U.S.",25,682363230.462431,100,0,53,"Stationary",26615606
"025TT","U.S.",25,682363230.462431,100,0,54,"Moving",14981801
"025TT","U.S.",25,682363230.462431,100,0,54,"Stationary",25236898
"025TT","U.S.",25,682363230.462431,100,0,55,"Moving",16738958
"025TT","U.S.",25,682363230.462431,100,0,55,"Stationary",23755508
"025TT","U.S.",25,682363230.462431,100,0,56,"Moving",17288768
"025TT","U.S.",25,682363230.462431,100,0,56,"Stationary",23367933
"025TT","U.S.",25,682363230.462431,100,0,57,"Moving",17173144
"025TT","U.S.",25,682363230.462431,100,0,57,"Stationary",24569546
"025TT","U.S.",25,682363230.462431,100,0,58,"Moving",16536467
"025TT","U.S.",25,682363230.462431,100,0,58,"Stationary",24555967
"025TT","U.S.",25,682363230.462431,100,0,59,"Moving",15615200
"025TT","U.S.",25,682363230.462431,100,0,59,"Stationary",25532695
"025TT","U.S.",25,682363230.462431,100,0,60,"Moving",14522136
"025TT","U.S.",25,682363230.462431,100,0,60,"Stationary",25807845
"025TT","U.S.",25,682363230.462431,100,0,61,"Moving",13916302
"025TT","U.S.",25,682363230.462431,100,0,61,"Stationary",24535400
"025TT","U.S.",25,682363230.462431,100,0,62,"Moving",14042207
"025TT","U.S.",25,682363230.462431,100,0,62,"Stationary",23876690
"025TT","U.S.",25,682363230.462431,100,0,63,"Moving",11301352
"025TT","U.S.",25,682363230.462431,100,0,63,"Stationary",23514479
"025TT","U.S.",25,682363230.462431,100,0,64,"Moving",9851284
"025TT","U.S.",25,682363230.462431,100,0,64,"Stationary",23736052
"025TT","U.S.",25,682363230.462431,100,0,65,"Moving",11303587
"025TT","U.S.",25,682363230.462431,100,0,65,"Stationary",27855153
"025TT","U.S.",25,682363230.462431,100,0,66,"Moving",11881707
"025TT","U.S.",25,682363230.462431,100,0,66,"Stationary",31626980
"025TT","U.S.",25,682363230.462431,100,0,67,"Moving",11712443
"025TT","U.S.",25,682363230.462431,100,0,67,"Stationary",26337668
"025TT","U.S.",25,682363230.462431,100,0,68,"Moving",10597327
"025TT","U.S.",25,682363230.462431,100,0,68,"Stationary",25015391
"025TT","U.S.",25,682363230.462431,100,0,69,"Moving",8636040
"025TT","U.S.",25,682363230.462431,100,0,69,"Stationary",25134159
"025TT","U.S.",25,682363230.462431,100,0,70,"Moving",7953769
"025TT","U.S.",25,682363230.462431,100,0,70,"Stationary",24798724
"025TT","U.S.",25,682363230.462431,100,0,71,"Moving",8826462
"025TT","U.S.",25,682363230.462431,100,0,71,"Stationary",22527536
"025TT","U.S.",25,682363230.462431,100,0,72,"Moving",7949299
"025TT","U.S.",25,682363230.462431,100,0,72,"Stationary",21388690
"025TT","U.S.",25,682363230.462431,100,0,73,"Moving",7221583
"025TT","U.S.",25,682363230.462431,100,0,73,"Stationary",19296813
"025TT","U.S.",25,682363230.462431,100,0,74,"Moving",6609193
"025TT","U.S.",25,682363230.462431,100,0,74,"Stationary",18151739
"025TT","U.S.",25,682363230.462431,100,0,75,"Moving",7068262
"025TT","U.S.",25,682363230.462431,100,0,75,"Stationary",17598157
"025TT","U.S.",25,682363230.462431,100,0,76,"Moving",6941165
"025TT","U.S.",25,682363230.462431,100,0,76,"Stationary",17225776
"025TT","U.S.",25,682363230.462431,100,0,77,"Moving",7088079
"025TT","U.S.",25,682363230.462431,100,0,77,"Stationary",19441208
"025TT","U.S.",25,682363230.462431,100,0,78,"Moving",6661939
"025TT","U.S.",25,682363230.462431,100,0,78,"Stationary",20228559
"025TT","U.S.",25,682363230.462431,100,0,79,"Moving",7003894
"025TT","U.S.",25,682363230.462431,100,0,79,"Stationary",18778564
"025TT","U.S.",25,682363230.462431,100,0,80,"Moving",7347041
"025TT","U.S.",25,682363230.462431,100,0,80,"Stationary",19915226
"025TT","U.S.",25,682363230.462431,100,0,81,"Moving",5927816
"025TT","U.S.",25,682363230.462431,100,0,81,"Stationary",19349551
"025TT","U.S.",25,682363230.462431,100,0,82,"Moving",6401338
"025TT","U.S.",25,682363230.462431,100,0,82,"Stationary",19650028
"025TT","U.S.",25,682363230.462431,100,0,83,"Moving",7048445
"025TT","U.S.",25,682363230.462431,100,0,83,"Stationary",22627087
"025TT","U.S.",25,682363230.462431,100,0,84,"Moving",8212433
"025TT","U.S.",25,682363230.462431,100,0,84,"Stationary",21444886
"025TT","U.S.",25,682363230.462431,100,0,85,"Moving",7465496
"025TT","U.S.",25,682363230.462431,100,0,85,"Stationary",18842691
"025TT","U.S.",25,682363230.462431,100,0,86,"Moving",7567412
"025TT","U.S.",25,682363230.462431,100,0,86,"Stationary",18360436
"025TT","U.S.",25,682363230.462431,100,0,87,"Moving",8286337
"025TT","U.S.",25,682363230.462431,100,0,87,"Stationary",20416295
"025TT","U.S.",25,682363230.462431,100,0,88,"Moving",6677733
"025TT","U.S.",25,682363230.462431,100,0,88,"Stationary",19926996
"025TT","U.S.",25,682363230.462431,100,0,89,"Moving",6583714
"025TT","U.S.",25,682363230.462431,100,0,89,"Stationary",18106629
"025TT","U.S.",25,682363230.462431,100,0,90,"Moving",5256273
"025TT","U.S.",25,682363230.462431,100,0,90,"Stationary",18782478
"025TT","U.S.",25,682363230.462431,100,0,91,"Moving",4673683
"025TT","U.S.",25,682363230.462431,100,0,91,"Stationary",18940893
"025TT","U.S.",25,682363230.462431,100,0,92,"Moving",4730601
"025TT","U.S.",25,682363230.462431,100,0,92,"Stationary",22829581
"025TT","U.S.",25,682363230.462431,100,0,93,"Moving",4806442
"025TT","U.S.",25,682363230.462431,100,0,93,"Stationary",20476238
"025TT","U.S.",25,682363230.462431,100,0,94,"Moving",5068235
"025TT","U.S.",25,682363230.462431,100,0,94,"Stationary",18096670
"025TT","U.S.",25,682363230.462431,100,0,95,"Moving",5158380
"025TT","U.S.",25,682363230.462431,100,0,95,"Stationary",15591297
"025TT","U.S.",25,682363230.462431,100,0,96,"Moving",5722345
"025TT","U.S.",25,682363230.462431,100,0,96,"Stationary",15875000
"025TT","U.S.",25,682363230.462431,100,0,97,"Moving",5051547
"025TT","U.S.",25,682363230.462431,100,0,97,"Stationary",12809590
"025TT","U.S.",25,682363230.462431,100,0,98,"Moving",4462401
"025TT","U.S.",25,682363230.462431,100,0,98,"Stationary",11171484
"025TT","U.S.",25,682363230.462431,100,0,99,"Moving",3714570
"025TT","U.S.",25,682363230.462431,100,0,99,"Stationary",10328664
"025TT","U.S.",25,682363230.462431,100,0,100,"Moving",190134430
"025TT","U.S.",25,682363230.462431,100,0,100,"Stationary",700788725
"034JC","U.S.",34,2209732253.40703,100,0,0,"Moving",547777655
"034JC","U.S.",34,2209732253.40703,100,0,0,"Stationary",289540950
"034JC","U.S.",34,2209732253.40703,100,0,1,"Moving",4608853
"034JC","U.S.",34,2209732253.40703,100,0,1,"Stationary",37678500
"034JC","U.S.",34,2209732253.40703,100,0,2,"Moving",11148377
"034JC","U.S.",34,2209732253.40703,100,0,2,"Stationary",94327350
"034JC","U.S.",34,2209732253.40703,100,0,3,"Moving",27408260
"034JC","U.S.",34,2209732253.40703,100,0,3,"Stationary",204210600
"034JC","U.S.",34,2209732253.40703,100,0,4,"Moving",52559704
"034JC","U.S.",34,2209732253.40703,100,0,4,"Stationary",234517800
"034JC","U.S.",34,2209732253.40703,100,0,5,"Moving",69805769
"034JC","U.S.",34,2209732253.40703,100,0,5,"Stationary",175542750
"034JC","U.S.",34,2209732253.40703,100,0,6,"Moving",60909241
"034JC","U.S.",34,2209732253.40703,100,0,6,"Stationary",102756900
"034JC","U.S.",34,2209732253.40703,100,0,7,"Moving",57835744
"034JC","U.S.",34,2209732253.40703,100,0,7,"Stationary",82034400
"034JC","U.S.",34,2209732253.40703,100,0,8,"Moving",63288760
"034JC","U.S.",34,2209732253.40703,100,0,8,"Stationary",74177250
"034JC","U.S.",34,2209732253.40703,100,0,9,"Moving",72307956
"034JC","U.S.",34,2209732253.40703,100,0,9,"Stationary",69870300
"034JC","U.S.",34,2209732253.40703,100,0,10,"Moving",83902388
"034JC","U.S.",34,2209732253.40703,100,0,10,"Stationary",71251950
"034JC","U.S.",34,2209732253.40703,100,0,11,"Moving",78469170
"034JC","U.S.",34,2209732253.40703,100,0,11,"Stationary",60769950
"034JC","U.S.",34,2209732253.40703,100,0,12,"Moving",74457318
"034JC","U.S.",34,2209732253.40703,100,0,12,"Stationary",42084450
"034JC","U.S.",34,2209732253.40703,100,0,13,"Moving",72866242
"034JC","U.S.",34,2209732253.40703,100,0,13,"Stationary",38719200
"034JC","U.S.",34,2209732253.40703,100,0,14,"Moving",77983693
"034JC","U.S.",34,2209732253.40703,100,0,14,"Stationary",42596400
"034JC","U.S.",34,2209732253.40703,100,0,15,"Moving",96806730
"034JC","U.S.",34,2209732253.40703,100,0,15,"Stationary",39510450
"034JC","U.S.",34,2209732253.40703,100,0,16,"Moving",116523811
"034JC","U.S.",34,2209732253.40703,100,0,16,"Stationary",32416950
"034JC","U.S.",34,2209732253.40703,100,0,17,"Moving",118043301
"034JC","U.S.",34,2209732253.40703,100,0,17,"Stationary",30906450
"034JC","U.S.",34,2209732253.40703,100,0,18,"Moving",107726751
"034JC","U.S.",34,2209732253.40703,100,0,18,"Stationary",24212100
"034JC","U.S.",34,2209732253.40703,100,0,19,"Moving",99787018
"034JC","U.S.",34,2209732253.40703,100,0,19,"Stationary",25977150
"034JC","U.S.",34,2209732253.40703,100,0,20,"Moving",107122421
"034JC","U.S.",34,2209732253.40703,100,0,20,"Stationary",28242450
"034JC","U.S.",34,2209732253.40703,100,0,21,"Moving",116322755
"034JC","U.S.",34,2209732253.40703,100,0,21,"Stationary",27827850
"034JC","U.S.",34,2209732253.40703,100,0,22,"Moving",126496655
"034JC","U.S.",34,2209732253.40703,100,0,22,"Stationary",31616700
"034JC","U.S.",34,2209732253.40703,100,0,23,"Moving",123455340
"034JC","U.S.",34,2209732253.40703,100,0,23,"Stationary",27239850
"034JC","U.S.",34,2209732253.40703,100,0,24,"Moving",109909126
"034JC","U.S.",34,2209732253.40703,100,0,24,"Stationary",22722300
"034JC","U.S.",34,2209732253.40703,100,0,25,"Moving",97851085
"034JC","U.S.",34,2209732253.40703,100,0,25,"Stationary",18073500
"034JC","U.S.",34,2209732253.40703,100,0,26,"Moving",94616208
"034JC","U.S.",34,2209732253.40703,100,0,26,"Stationary",16847550
"034JC","U.S.",34,2209732253.40703,100,0,27,"Moving",96529261
"034JC","U.S.",34,2209732253.40703,100,0,27,"Stationary",16228350
"034JC","U.S.",34,2209732253.40703,100,0,28,"Moving",89748330
"034JC","U.S.",34,2209732253.40703,100,0,28,"Stationary",17012550
"034JC","U.S.",34,2209732253.40703,100,0,29,"Moving",97215921
"034JC","U.S.",34,2209732253.40703,100,0,29,"Stationary",16781100
"034JC","U.S.",34,2209732253.40703,100,0,30,"Moving",102062212
"034JC","U.S.",34,2209732253.40703,100,0,30,"Stationary",17132850
"034JC","U.S.",34,2209732253.40703,100,0,31,"Moving",100114092
"034JC","U.S.",34,2209732253.40703,100,0,31,"Stationary",16338750
"034JC","U.S.",34,2209732253.40703,100,0,32,"Moving",103350105
"034JC","U.S.",34,2209732253.40703,100,0,32,"Stationary",13612800
"034JC","U.S.",34,2209732253.40703,100,0,33,"Moving",98924616
"034JC","U.S.",34,2209732253.40703,100,0,33,"Stationary",12572250
"034JC","U.S.",34,2209732253.40703,100,0,34,"Moving",94065773
"034JC","U.S.",34,2209732253.40703,100,0,34,"Stationary",14668050
"034JC","U.S.",34,2209732253.40703,100,0,35,"Moving",94593920
"034JC","U.S.",34,2209732253.40703,100,0,35,"Stationary",13730700
"034JC","U.S.",34,2209732253.40703,100,0,36,"Moving",95459792
"034JC","U.S.",34,2209732253.40703,100,0,36,"Stationary",11732700
"034JC","U.S.",34,2209732253.40703,100,0,37,"Moving",90403061
"034JC","U.S.",34,2209732253.40703,100,0,37,"Stationary",12281850
"034JC","U.S.",34,2209732253.40703,100,0,38,"Moving",85746218
"034JC","U.S.",34,2209732253.40703,100,0,38,"Stationary",11975550
"034JC","U.S.",34,2209732253.40703,100,0,39,"Moving",91510213
"034JC","U.S.",34,2209732253.40703,100,0,39,"Stationary",11380650
"034JC","U.S.",34,2209732253.40703,100,0,40,"Moving",103990438
"034JC","U.S.",34,2209732253.40703,100,0,40,"Stationary",13337100
"034JC","U.S.",34,2209732253.40703,100,0,41,"Moving",108122151
"034JC","U.S.",34,2209732253.40703,100,0,41,"Stationary",11976150
"034JC","U.S.",34,2209732253.40703,100,0,42,"Moving",99695993
"034JC","U.S.",34,2209732253.40703,100,0,42,"Stationary",11370450
"034JC","U.S.",34,2209732253.40703,100,0,43,"Moving",92933284
"034JC","U.S.",34,2209732253.40703,100,0,43,"Stationary",8533200
"034JC","U.S.",34,2209732253.40703,100,0,44,"Moving",87560496
"034JC","U.S.",34,2209732253.40703,100,0,44,"Stationary",7248900
"034JC","U.S.",34,2209732253.40703,100,0,45,"Moving",90326196
"034JC","U.S.",34,2209732253.40703,100,0,45,"Stationary",7380600
"034JC","U.S.",34,2209732253.40703,100,0,46,"Moving",101746195
"034JC","U.S.",34,2209732253.40703,100,0,46,"Stationary",8115000
"034JC","U.S.",34,2209732253.40703,100,0,47,"Moving",104488469
"034JC","U.S.",34,2209732253.40703,100,0,47,"Stationary",9578850
"034JC","U.S.",34,2209732253.40703,100,0,48,"Moving",95636872
"034JC","U.S.",34,2209732253.40703,100,0,48,"Stationary",7731600
"034JC","U.S.",34,2209732253.40703,100,0,49,"Moving",84904722
"034JC","U.S.",34,2209732253.40703,100,0,49,"Stationary",6821250
"034JC","U.S.",34,2209732253.40703,100,0,50,"Moving",75484020
"034JC","U.S.",34,2209732253.40703,100,0,50,"Stationary",6463200
"034JC","U.S.",34,2209732253.40703,100,0,51,"Moving",71094337
"034JC","U.S.",34,2209732253.40703,100,0,51,"Stationary",9520950
"034JC","U.S.",34,2209732253.40703,100,0,52,"Moving",67573008
"034JC","U.S.",34,2209732253.40703,100,0,52,"Stationary",10421250
"034JC","U.S.",34,2209732253.40703,100,0,53,"Moving",65008086
"034JC","U.S.",34,2209732253.40703,100,0,53,"Stationary",9915600
"034JC","U.S.",34,2209732253.40703,100,0,54,"Moving",60984246
"034JC","U.S.",34,2209732253.40703,100,0,54,"Stationary",8604450
"034JC","U.S.",34,2209732253.40703,100,0,55,"Moving",58036335
"034JC","U.S.",34,2209732253.40703,100,0,55,"Stationary",9867000
"034JC","U.S.",34,2209732253.40703,100,0,56,"Moving",55519365
"034JC","U.S.",34,2209732253.40703,100,0,56,"Stationary",9732450
"034JC","U.S.",34,2209732253.40703,100,0,57,"Moving",56000039
"034JC","U.S.",34,2209732253.40703,100,0,57,"Stationary",8655300
"034JC","U.S.",34,2209732253.40703,100,0,58,"Moving",54436912
"034JC","U.S.",34,2209732253.40703,100,0,58,"Stationary",10458150
"034JC","U.S.",34,2209732253.40703,100,0,59,"Moving",50459921
"034JC","U.S.",34,2209732253.40703,100,0,59,"Stationary",10128750
"034JC","U.S.",34,2209732253.40703,100,0,60,"Moving",41113008
"034JC","U.S.",34,2209732253.40703,100,0,60,"Stationary",8392050
"034JC","U.S.",34,2209732253.40703,100,0,61,"Moving",37722908
"034JC","U.S.",34,2209732253.40703,100,0,61,"Stationary",6193350
"034JC","U.S.",34,2209732253.40703,100,0,62,"Moving",36063336
"034JC","U.S.",34,2209732253.40703,100,0,62,"Stationary",6597900
"034JC","U.S.",34,2209732253.40703,100,0,63,"Moving",34943407
"034JC","U.S.",34,2209732253.40703,100,0,63,"Stationary",6823650
"034JC","U.S.",34,2209732253.40703,100,0,64,"Moving",34710425
"034JC","U.S.",34,2209732253.40703,100,0,64,"Stationary",6961500
"034JC","U.S.",34,2209732253.40703,100,0,65,"Moving",36788183
"034JC","U.S.",34,2209732253.40703,100,0,65,"Stationary",8463150
"034JC","U.S.",34,2209732253.40703,100,0,66,"Moving",39045212
"034JC","U.S.",34,2209732253.40703,100,0,66,"Stationary",9795900
"034JC","U.S.",34,2209732253.40703,100,0,67,"Moving",38219594
"034JC","U.S.",34,2209732253.40703,100,0,67,"Stationary",9946200
"034JC","U.S.",34,2209732253.40703,100,0,68,"Moving",32995988
"034JC","U.S.",34,2209732253.40703,100,0,68,"Stationary",7597200
"034JC","U.S.",34,2209732253.40703,100,0,69,"Moving",33236729
"034JC","U.S.",34,2209732253.40703,100,0,69,"Stationary",7587600
"034JC","U.S.",34,2209732253.40703,100,0,70,"Moving",34022017
"034JC","U.S.",34,2209732253.40703,100,0,70,"Stationary",7358400
"034JC","U.S.",34,2209732253.40703,100,0,71,"Moving",33858840
"034JC","U.S.",34,2209732253.40703,100,0,71,"Stationary",6572100
"034JC","U.S.",34,2209732253.40703,100,0,72,"Moving",30826340
"034JC","U.S.",34,2209732253.40703,100,0,72,"Stationary",6498150
"034JC","U.S.",34,2209732253.40703,100,0,73,"Moving",28839505
"034JC","U.S.",34,2209732253.40703,100,0,73,"Stationary",5987550
"034JC","U.S.",34,2209732253.40703,100,0,74,"Moving",25925422
"034JC","U.S.",34,2209732253.40703,100,0,74,"Stationary",5846250
"034JC","U.S.",34,2209732253.40703,100,0,75,"Moving",25959007
"034JC","U.S.",34,2209732253.40703,100,0,75,"Stationary",5529450
"034JC","U.S.",34,2209732253.40703,100,0,76,"Moving",25059975
"034JC","U.S.",34,2209732253.40703,100,0,76,"Stationary",5454750
"034JC","U.S.",34,2209732253.40703,100,0,77,"Moving",26309522
"034JC","U.S.",34,2209732253.40703,100,0,77,"Stationary",9275700
"034JC","U.S.",34,2209732253.40703,100,0,78,"Moving",27101656
