"Participant.ID","Video","Motion.status","Pattern","Start_fr","End_fr","N_fr","Corr.Bin.Ctr","Corr.Bin.Count","Country","AgeMatchGroup"
"006AP",4,"Moving","left",30839,30989,150,"0.71",16,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"0.71",16,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"0.71",0,"U.S.",6
"006AP",21,"Stationary","cw",11419,11568,149,"0.71",0,"U.S.",6
"006AP",21,"Stationary","left",11419,11568,149,"0.71",26,"U.S.",6
"006AP",21,"Stationary","up",11419,11568,149,"0.71",26,"U.S.",6
"006AP",14,"Stationary","exp",4046,4196,150,"0.71",0,"U.S.",6
"006AP",14,"Stationary","cw",4046,4196,150,"0.71",0,"U.S.",6
"006AP",14,"Stationary","left",4046,4196,150,"0.71",13,"U.S.",6
"006AP",14,"Stationary","up",4046,4196,150,"0.71",13,"U.S.",6
"006AP",6,"Moving","exp",1798,1948,150,"0.71",5,"U.S.",6
"006AP",6,"Moving","cw",1798,1948,150,"0.71",0,"U.S.",6
"006AP",6,"Moving","left",1798,1948,150,"0.71",8,"U.S.",6
"006AP",6,"Moving","up",1798,1948,150,"0.71",8,"U.S.",6
"006AP",10,"Moving","exp",40999,41149,150,"0.71",0,"U.S.",6
"006AP",10,"Moving","cw",40999,41149,150,"0.71",2,"U.S.",6
"006AP",10,"Moving","left",40999,41149,150,"0.71",5,"U.S.",6
"006AP",10,"Moving","up",40999,41149,150,"0.71",5,"U.S.",6
"006AP",10,"Moving","exp",42018,42168,150,"0.71",0,"U.S.",6
"006AP",10,"Moving","cw",42018,42168,150,"0.71",0,"U.S.",6
"006AP",10,"Moving","left",42018,42168,150,"0.71",7,"U.S.",6
"006AP",10,"Moving","up",42018,42168,150,"0.71",7,"U.S.",6
"006AP",10,"Stationary","exp",49391,49540,149,"0.71",0,"U.S.",6
"006AP",10,"Stationary","cw",49391,49540,149,"0.71",0,"U.S.",6
"006AP",10,"Stationary","left",49391,49540,149,"0.71",10,"U.S.",6
"006AP",10,"Stationary","up",49391,49540,149,"0.71",10,"U.S.",6
"006AP",14,"Moving","exp",8242,8392,150,"0.71",0,"U.S.",6
"006AP",14,"Moving","cw",8242,8392,150,"0.71",0,"U.S.",6
"006AP",14,"Moving","left",8242,8392,150,"0.71",3,"U.S.",6
"006AP",14,"Moving","up",8242,8392,150,"0.71",3,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"-0.29",3,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"-0.29",6,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"-0.29",5,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"-0.29",5,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"-0.29",0,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"-0.29",10,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"-0.29",6,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"-0.29",6,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"-0.29",4,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"-0.86",3,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"-0.86",3,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"-0.86",0,"U.S.",6
"006AP",21,"Stationary","cw",11419,11568,149,"-0.86",0,"U.S.",6
"006AP",21,"Stationary","left",11419,11568,149,"-0.86",11,"U.S.",6
"006AP",21,"Stationary","up",11419,11568,149,"-0.86",11,"U.S.",6
"006AP",14,"Stationary","exp",4046,4196,150,"-0.86",0,"U.S.",6
"006AP",14,"Stationary","cw",4046,4196,150,"-0.86",0,"U.S.",6
"006AP",14,"Stationary","left",4046,4196,150,"-0.86",9,"U.S.",6
"006AP",14,"Stationary","up",4046,4196,150,"-0.86",9,"U.S.",6
"006AP",6,"Moving","exp",1798,1948,150,"-0.86",0,"U.S.",6
"006AP",6,"Moving","cw",1798,1948,150,"-0.86",0,"U.S.",6
"006AP",6,"Moving","left",1798,1948,150,"-0.86",12,"U.S.",6
"006AP",6,"Moving","up",1798,1948,150,"-0.86",12,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"0.43",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"0.43",1,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"0.43",3,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"0.43",3,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"0.43",0,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"0.43",0,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"0.43",6,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"0.43",6,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"0.43",0,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"0.43",0,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"0.43",7,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"0.43",7,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"0.43",5,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"-0.14",72,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"-0.14",2,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"-0.14",2,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"-0.14",16,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"-0.71",5,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"-0.71",0,"U.S.",6
"006AP",21,"Stationary","cw",11419,11568,149,"-0.71",0,"U.S.",6
"006AP",21,"Stationary","left",11419,11568,149,"-0.71",16,"U.S.",6
"006AP",21,"Stationary","up",11419,11568,149,"-0.71",16,"U.S.",6
"006AP",14,"Stationary","exp",4046,4196,150,"-0.71",0,"U.S.",6
"006AP",14,"Stationary","cw",4046,4196,150,"-0.71",2,"U.S.",6
"006AP",14,"Stationary","left",4046,4196,150,"-0.71",8,"U.S.",6
"006AP",14,"Stationary","up",4046,4196,150,"-0.71",8,"U.S.",6
"006AP",6,"Moving","exp",1798,1948,150,"-0.71",0,"U.S.",6
"006AP",6,"Moving","cw",1798,1948,150,"-0.71",0,"U.S.",6
"006AP",6,"Moving","left",1798,1948,150,"-0.71",10,"U.S.",6
"006AP",6,"Moving","up",1798,1948,150,"-0.71",10,"U.S.",6
"006AP",10,"Moving","exp",40999,41149,150,"-0.71",0,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"0.57",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"0.57",3,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"0.57",2,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"0.57",2,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"-0.57",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"-0.57",0,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"-0.57",14,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"-0.57",14,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"0.57",0,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"0.57",0,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"0.57",7,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"0.57",7,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"0.57",0,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"0",11,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"0",11,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"0",64,"U.S.",6
"006AP",10,"Moving","left",42018,42168,150,"-0.86",8,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"-0.14",2,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"0.86",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"0.86",0,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"0.86",14,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"0.86",14,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"0.86",0,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"0.86",0,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"0.86",13,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"0.86",13,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"-0.86",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"-0.86",0,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"-0.86",12,"U.S.",6
"006AP",10,"Moving","left",40999,41149,150,"0",17,"U.S.",6
"006AP",10,"Moving","up",40999,41149,150,"0",17,"U.S.",6
"006AP",10,"Moving","left",40999,41149,150,"-0.57",12,"U.S.",6
"006AP",10,"Moving","up",40999,41149,150,"-0.57",12,"U.S.",6
"006AP",10,"Moving","exp",42018,42168,150,"-0.57",6,"U.S.",6
"006AP",10,"Moving","cw",42018,42168,150,"-0.57",1,"U.S.",6
"006AP",10,"Moving","left",42018,42168,150,"-0.57",8,"U.S.",6
"006AP",10,"Moving","up",42018,42168,150,"-0.57",8,"U.S.",6
"006AP",10,"Stationary","exp",49391,49540,149,"-0.57",2,"U.S.",6
"006AP",10,"Stationary","cw",49391,49540,149,"-0.57",0,"U.S.",6
"006AP",10,"Stationary","left",49391,49540,149,"-0.57",13,"U.S.",6
"006AP",10,"Stationary","up",49391,49540,149,"-0.57",13,"U.S.",6
"006AP",14,"Moving","exp",8242,8392,150,"-0.57",1,"U.S.",6
"006AP",14,"Moving","cw",8242,8392,150,"-0.57",0,"U.S.",6
"006AP",14,"Moving","left",8242,8392,150,"-0.57",10,"U.S.",6
"006AP",14,"Moving","up",8242,8392,150,"-0.57",10,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"0.57",0,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"0.57",3,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"0.57",19,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"1",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"1",0,"U.S.",6
"006AP",10,"Moving","exp",40999,41149,150,"-0.86",0,"U.S.",6
"006AP",10,"Moving","cw",40999,41149,150,"-0.86",0,"U.S.",6
"006AP",10,"Moving","left",40999,41149,150,"-0.86",23,"U.S.",6
"006AP",10,"Moving","up",40999,41149,150,"-0.86",23,"U.S.",6
"006AP",10,"Moving","exp",42018,42168,150,"-0.86",0,"U.S.",6
"006AP",10,"Moving","cw",42018,42168,150,"-0.86",0,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"1",6,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"-0.71",0,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"-0.14",14,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"-0.14",29,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"-0.14",4,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"-0.14",4,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"-0.14",19,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"-0.71",13,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"-0.71",0,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"-0.71",1,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"-0.71",5,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"0.29",6,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"0.29",4,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"-0.86",12,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"-0.86",0,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"-0.86",0,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"-0.86",22,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"-0.86",22,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"-0.86",0,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"-0.86",4,"U.S.",6
"006AP",14,"Moving","exp",8242,8392,150,"0.57",0,"U.S.",6
"006AP",14,"Moving","cw",8242,8392,150,"0.57",2,"U.S.",6
"006AP",14,"Moving","left",8242,8392,150,"0.57",2,"U.S.",6
"006AP",14,"Moving","up",8242,8392,150,"0.57",2,"U.S.",6
"006AP",14,"Moving","exp",8242,8392,150,"0",110,"U.S.",6
"006AP",10,"Moving","cw",40999,41149,150,"-0.71",0,"U.S.",6
"006AP",10,"Moving","left",40999,41149,150,"-0.71",28,"U.S.",6
"006AP",10,"Moving","up",40999,41149,150,"-0.71",28,"U.S.",6
"006AP",10,"Moving","exp",42018,42168,150,"-0.71",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"-0.71",0,"U.S.",6
"006AP",10,"Moving","cw",42018,42168,150,"-0.71",0,"U.S.",6
"006AP",10,"Moving","left",42018,42168,150,"-0.71",9,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"0.57",19,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"0",66,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"0",16,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"0",16,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"0",127,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"0",47,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"1",0,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"1",6,"U.S.",6
"006AP",4,"Stationary","up",34106,34256,150,"0.29",4,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"-0.14",24,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"0.29",0,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"-0.71",10,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"-0.71",10,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"-0.71",0,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"0.29",0,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"0.29",7,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"0.29",5,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"0.29",5,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"0.29",5,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"-0.29",5,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"-0.29",6,"U.S.",6
"006AP",14,"Moving","left",8242,8392,150,"0",10,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"0.29",0,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"0.86",0,"U.S.",6
"006AP",10,"Moving","exp",42018,42168,150,"0",41,"U.S.",6
"006AP",10,"Moving","cw",42018,42168,150,"0",58,"U.S.",6
"006AP",10,"Stationary","left",49391,49540,149,"0.57",14,"U.S.",6
"006AP",10,"Stationary","up",49391,49540,149,"0.57",14,"U.S.",6
"006AP",10,"Moving","up",42018,42168,150,"0",18,"U.S.",6
"006AP",10,"Stationary","exp",49391,49540,149,"0",80,"U.S.",6
"006AP",10,"Stationary","cw",49391,49540,149,"0",87,"U.S.",6
"006AP",10,"Stationary","left",49391,49540,149,"0",22,"U.S.",6
"006AP",10,"Stationary","up",49391,49540,149,"0",22,"U.S.",6
"006AP",14,"Moving","cw",8242,8392,150,"0",69,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"-0.14",2,"U.S.",6
"006AP",14,"Moving","up",8242,8392,150,"0",10,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"0",10,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"-0.14",20,"U.S.",6
"006AP",4,"Stationary","left",34106,34256,150,"-0.71",13,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"0",106,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"1",19,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"0",109,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"0.86",48,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"1",19,"U.S.",6
"006AP",5,"Stationary","up",48162,48312,150,"-0.29",6,"U.S.",6
"006AP",4,"Stationary","exp",34106,34256,150,"1",0,"U.S.",6
"006AP",4,"Stationary","cw",34106,34256,150,"-0.71",0,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"0.29",3,"U.S.",6
"006AP",4,"Moving","cw",30839,30989,150,"1",0,"U.S.",6
"006AP",4,"Moving","left",30839,30989,150,"1",25,"U.S.",6
"006AP",5,"Stationary","exp",48162,48312,150,"-0.29",6,"U.S.",6
"006AP",5,"Stationary","left",48162,48312,150,"0",10,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"1",0,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"0.29",3,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"0.29",18,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"0.86",0,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"1",25,"U.S.",6
"006AP",4,"Moving","up",30839,30989,150,"0.86",48,"U.S.",6
"006AP",10,"Moving","left",42018,42168,150,"0",18,"U.S.",6
"006AP",5,"Stationary","cw",48162,48312,150,"0",75,"U.S.",6
"006AP",4,"Moving","exp",30839,30989,150,"1",0,"U.S.",6
"006AP",21,"Stationary","exp",11419,11568,149,"0.86",0,"U.S.",6
"006MO",12,"Moving","up",21638,21788,150,"-1",0,"India",6
"006MO",12,"Moving","left",21638,21788,150,"-0.29",8,"India",6
"006MO",12,"Moving","left",21638,21788,150,"-1",0,"India",6
"006MO",19,"Moving","up",13247,13397,150,"-0.14",4,"India",6
"006MO",8,"Stationary","exp",13636,13786,150,"-1",0,"India",6
"006MO",19,"Moving","left",13247,13397,150,"-0.29",7,"India",6
"006MO",19,"Moving","up",13247,13397,150,"-0.29",7,"India",6
"006MO",12,"Moving","exp",21638,21788,150,"-0.29",11,"India",6
"006MO",12,"Moving","cw",21638,21788,150,"-0.29",11,"India",6
"006MO",12,"Moving","up",21638,21788,150,"-0.29",8,"India",6
"006MO",6,"Moving","up",6803,6953,150,"-0.14",5,"India",6
"006MO",19,"Moving","cw",13247,13397,150,"-0.29",5,"India",6
"006MO",12,"Moving","up",21638,21788,150,"-0.86",3,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"-0.29",10,"India",6
"006MO",19,"Moving","exp",13247,13397,150,"-0.29",2,"India",6
"006MO",8,"Stationary","left",13636,13786,150,"-1",8,"India",6
"006MO",6,"Moving","up",6803,6953,150,"-0.29",8,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"-0.14",35,"India",6
"006MO",8,"Stationary","cw",13636,13786,150,"-1",0,"India",6
"006MO",6,"Moving","up",6803,6953,150,"-0.86",13,"India",6
"006MO",12,"Moving","exp",21638,21788,150,"-1",0,"India",6
"006MO",12,"Moving","cw",21638,21788,150,"-1",1,"India",6
"006MO",14,"Stationary","exp",120,270,150,"-0.86",0,"India",6
"006MO",19,"Moving","exp",13247,13397,150,"-1",0,"India",6
"006MO",19,"Moving","cw",13247,13397,150,"-1",0,"India",6
"006MO",19,"Moving","left",13247,13397,150,"-1",26,"India",6
"006MO",19,"Moving","up",13247,13397,150,"-1",26,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"-0.29",8,"India",6
"006MO",6,"Moving","left",6803,6953,150,"-0.29",8,"India",6
"006MO",6,"Moving","left",6803,6953,150,"-1",6,"India",6
"006MO",6,"Moving","up",6803,6953,150,"-1",6,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"-0.14",37,"India",6
"006MO",6,"Moving","left",6803,6953,150,"-0.14",5,"India",6
"006MO",14,"Stationary","cw",120,270,150,"-1",0,"India",6
"006MO",14,"Stationary","left",120,270,150,"-1",9,"India",6
"006MO",14,"Stationary","up",120,270,150,"-1",9,"India",6
"006MO",9,"Stationary","exp",10040,10190,150,"-1",0,"India",6
"006MO",9,"Stationary","cw",10040,10190,150,"-1",0,"India",6
"006MO",9,"Stationary","left",10040,10190,150,"-1",26,"India",6
"006MO",9,"Stationary","up",10040,10190,150,"-1",26,"India",6
"006MO",12,"Moving","up",21638,21788,150,"-0.14",13,"India",6
"006MO",19,"Moving","exp",13247,13397,150,"-0.14",27,"India",6
"006MO",19,"Moving","cw",13247,13397,150,"-0.14",20,"India",6
"006MO",19,"Moving","left",13247,13397,150,"-0.14",4,"India",6
"006MO",12,"Moving","up",21638,21788,150,"-0.71",4,"India",6
"006MO",19,"Moving","exp",13247,13397,150,"-0.71",0,"India",6
"006MO",19,"Moving","cw",13247,13397,150,"-0.71",0,"India",6
"006MO",19,"Moving","left",13247,13397,150,"-0.71",20,"India",6
"006MO",19,"Moving","up",13247,13397,150,"-0.71",20,"India",6
"006MO",14,"Moving","up",869,1019,150,"-0.86",18,"India",6
"006MO",12,"Moving","exp",21638,21788,150,"-0.86",0,"India",6
"006MO",12,"Moving","cw",21638,21788,150,"-0.86",2,"India",6
"006MO",12,"Moving","left",21638,21788,150,"-0.86",3,"India",6
"006MO",19,"Moving","exp",13247,13397,150,"-0.86",0,"India",6
"006MO",19,"Moving","cw",13247,13397,150,"-0.86",0,"India",6
"006MO",19,"Moving","left",13247,13397,150,"-0.86",24,"India",6
"006MO",19,"Moving","up",13247,13397,150,"-0.86",24,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"-0.86",0,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"-0.86",2,"India",6
"006MO",6,"Moving","left",6803,6953,150,"-0.86",13,"India",6
"006MO",9,"Stationary","up",10040,10190,150,"-0.71",6,"India",6
"006MO",8,"Stationary","exp",13636,13786,150,"-0.71",0,"India",6
"006MO",8,"Stationary","cw",13636,13786,150,"-0.71",0,"India",6
"006MO",14,"Stationary","cw",120,270,150,"-0.86",0,"India",6
"006MO",14,"Stationary","left",120,270,150,"-0.86",12,"India",6
"006MO",14,"Stationary","up",120,270,150,"-0.86",12,"India",6
"006MO",9,"Stationary","exp",10040,10190,150,"-0.86",0,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"-1",0,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"-1",0,"India",6
"006MO",9,"Stationary","up",10040,10190,150,"-0.86",19,"India",6
"006MO",8,"Stationary","exp",13636,13786,150,"-0.86",0,"India",6
"006MO",8,"Stationary","cw",13636,13786,150,"-0.86",1,"India",6
"006MO",14,"Stationary","exp",120,270,150,"-1",0,"India",6
"006MO",19,"Moving","cw",13247,13397,150,"0",68,"India",6
"006MO",19,"Moving","left",13247,13397,150,"0",19,"India",6
"006MO",19,"Moving","up",13247,13397,150,"0",19,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"0",90,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"0",59,"India",6
"006MO",6,"Moving","left",6803,6953,150,"0",25,"India",6
"006MO",6,"Moving","up",6803,6953,150,"0",25,"India",6
"006MO",6,"Stationary","cw",10310,10460,150,"0.71",2,"India",6
"006MO",6,"Stationary","left",10310,10460,150,"0.71",10,"India",6
"006MO",6,"Stationary","up",10310,10460,150,"0.71",10,"India",6
"006MO",8,"Stationary","exp",6503,6653,150,"0.71",0,"India",6
"006MO",8,"Stationary","up",13636,13786,150,"-1",8,"India",6
"006MO",6,"Stationary","exp",10310,10460,150,"-1",0,"India",6
"006MO",6,"Stationary","cw",10310,10460,150,"-1",0,"India",6
"006MO",6,"Stationary","left",10310,10460,150,"-1",1,"India",6
"006MO",14,"Moving","left",869,1019,150,"-0.29",8,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"-0.71",0,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"-0.71",7,"India",6
"006MO",6,"Moving","left",6803,6953,150,"-0.71",5,"India",6
"006MO",6,"Moving","up",6803,6953,150,"-0.71",5,"India",6
"006MO",14,"Stationary","exp",120,270,150,"-0.71",0,"India",6
"006MO",14,"Stationary","cw",120,270,150,"-0.71",0,"India",6
"006MO",14,"Stationary","left",120,270,150,"-0.71",7,"India",6
"006MO",14,"Stationary","up",120,270,150,"-0.71",7,"India",6
"006MO",9,"Stationary","exp",10040,10190,150,"-0.71",0,"India",6
"006MO",9,"Stationary","cw",10040,10190,150,"-0.71",0,"India",6
"006MO",9,"Stationary","left",10040,10190,150,"-0.71",6,"India",6
"006MO",14,"Moving","up",869,1019,150,"-1",26,"India",6
"006MO",19,"Moving","left",13247,13397,150,"0.71",7,"India",6
"006MO",19,"Moving","up",13247,13397,150,"0.71",7,"India",6
"006MO",8,"Stationary","left",13636,13786,150,"-0.71",11,"India",6
"006MO",8,"Stationary","up",13636,13786,150,"-0.71",11,"India",6
"006MO",6,"Stationary","exp",10310,10460,150,"-0.71",0,"India",6
"006MO",6,"Stationary","cw",10310,10460,150,"-0.71",0,"India",6
"006MO",9,"Stationary","cw",10040,10190,150,"-0.86",0,"India",6
"006MO",9,"Stationary","left",10040,10190,150,"-0.86",19,"India",6
"006MO",9,"Stationary","up",10040,10190,150,"-0.29",0,"India",6
"006MO",8,"Stationary","exp",13636,13786,150,"-0.29",6,"India",6
"006MO",8,"Stationary","cw",13636,13786,150,"-0.29",6,"India",6
"006MO",8,"Stationary","left",13636,13786,150,"-0.29",13,"India",6
"006MO",8,"Stationary","left",13636,13786,150,"-0.86",16,"India",6
"006MO",8,"Stationary","up",13636,13786,150,"-0.86",16,"India",6
"006MO",6,"Stationary","exp",10310,10460,150,"-0.86",0,"India",6
"006MO",6,"Stationary","cw",10310,10460,150,"-0.86",0,"India",6
"006MO",14,"Moving","up",869,1019,150,"-0.14",10,"India",6
"006MO",12,"Moving","exp",21638,21788,150,"-0.14",42,"India",6
"006MO",12,"Moving","cw",21638,21788,150,"-0.14",36,"India",6
"006MO",12,"Moving","left",21638,21788,150,"-0.14",13,"India",6
"006MO",14,"Moving","up",869,1019,150,"-0.71",17,"India",6
"006MO",12,"Moving","exp",21638,21788,150,"-0.71",2,"India",6
"006MO",12,"Moving","cw",21638,21788,150,"-0.71",2,"India",6
"006MO",12,"Moving","left",21638,21788,150,"-0.71",4,"India",6
"006MO",19,"Moving","up",13247,13397,150,"0.43",2,"India",6
"006MO",6,"Moving","exp",6803,6953,150,"0.43",0,"India",6
"006MO",6,"Moving","cw",6803,6953,150,"0.43",1,"India",6
"006MO",6,"Moving","left",6803,6953,150,"0.43",17,"India",6
"006MO",14,"Moving","up",869,1019,150,"-0.29",8,"India",6
"006MO",14,"Stationary","exp",120,270,150,"0.43",0,"India",6
"006MO",14,"Stationary","cw",120,270,150,"0.43",1,"India",6
"006MO",14,"Stationary","left",120,270,150,"0.43",9,"India",6
"006MO",14,"Stationary","up",120,270,150,"0.43",9,"India",6
"006MO",9,"Stationary","exp",10040,10190,150,"0.43",2,"India",6
"006MO",9,"Stationary","cw",10040,10190,150,"0.43",1,"India",6
